epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5500,93.0000,93.0000,100.0000,87.0000,0.0000,87.0000,0.0000,112.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,107.0000,219.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1841,0.0479,0.0000,13.2994,0.2021,0.0000,7.3344,0.0043,0.0000,107.0000,0.0000,0.0000,219.1147,0.3191,0.0000,15.0000,0.4000,0.9964,0.0364,0.9964,0.0364,0.9919,0.0121,0.0273,0.0095
0.6000,94.0000,97.0000,100.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.4074,0.2103,0.0000,13.6454,0.2279,0.0000,7.5495,0.0779,0.0000,106.1735,0.3793,0.0000,220.9294,1.6494,0.0000,15.0000,0.4000,0.9662,0.0874,0.9662,0.0874,0.9621,0.0326,0.0672,0.0224
0.6500,90.0000,91.0000,99.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.4008,0.1201,0.0000,13.6980,0.2090,0.0000,7.5416,0.0202,0.0000,106.0000,0.0000,0.0000,219.4735,0.5000,0.0000,15.0000,0.4000,0.9829,0.1262,0.9829,0.1262,0.9783,0.0479,0.0838,0.0345
0.7000,92.0000,94.0000,100.0000,85.0000,0.0000,85.0000,0.0000,113.0000,0.0000,128.0000,213.0000,0.0000,0.0000,125.0000,210.0000,0.0000,0.0000,106.0000,219.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.9006,0.0319,0.0000,12.6833,0.2074,0.0000,6.9598,0.1464,0.0000,106.0000,0.0000,0.0000,219.2235,0.5875,0.0000,15.0000,0.4000,0.8956,0.1480,0.8956,0.1480,0.8779,0.0747,0.1025,0.0689
0.7500,87.0000,85.0000,94.0000,91.0000,0.0000,230.0000,0.0000,264.0000,0.0000,125.0000,216.0000,0.0000,0.0000,128.0000,358.0000,0.0000,0.0000,113.0000,377.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,14.0674,3.5369,0.0000,inf,nan,nan,inf,nan,nan,114.1029,1.9152,0.0000,inf,nan,nan,15.0000,0.4000,0.8785,0.3817,0.8785,0.3817,0.8693,0.1095,0.3354,0.0734
0.8000,82.0000,81.0000,93.0000,79.0000,0.0000,78.0000,0.0000,100.0000,0.0000,131.0000,210.0000,0.0000,0.0000,133.0000,211.0000,0.0000,0.0000,120.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,6.1616,0.0365,0.0000,4.5415,0.2437,0.0000,7.0232,0.0978,0.0000,120.0000,0.0000,0.0000,219.2794,0.4494,0.0000,15.0000,0.4000,0.8582,0.2867,0.8582,0.2867,0.8540,0.1245,0.2006,0.0832
0.8500,61.0000,55.0000,40.0000,63.0000,0.0000,61.0000,0.0000,59.0000,0.0000,139.0000,202.0000,0.0000,0.0000,143.0000,204.0000,0.0000,0.0000,152.0000,211.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,-1.9142,0.0160,0.0000,-5.7881,0.0040,0.0000,0.3576,0.0674,0.0000,152.0000,0.0000,0.0000,210.2647,0.7836,0.0000,15.0000,0.4000,0.9994,1.3449,0.9994,1.3449,0.8061,0.3087,1.1947,0.2111
0.9000,94.0000,92.0000,76.0000,145.0000,0.0000,98.0000,0.0000,58.0000,0.0000,98.0000,243.0000,0.0000,0.0000,97.0000,195.0000,0.0000,0.0000,96.0000,154.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,39.0168,0.1067,0.0000,40.9792,0.0000,0.0000,-7.7764,3.1441,0.0000,96.0000,0.0000,0.0000,inf,nan,nan,15.0000,0.4000,0.7910,2.5925,0.7910,2.5925,0.4707,0.3856,2.4839,0.2874
0.9500,48.0000,49.0000,50.0000,71.0000,0.0000,65.0000,0.0000,79.0000,0.0000,135.0000,206.0000,0.0000,0.0000,134.0000,199.0000,0.0000,0.0000,133.0000,212.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,2.0668,0.0102,0.0000,3.9807,0.0067,0.0000,-4.4364,0.1187,0.0000,133.0000,0.0000,0.0000,211.9294,1.6059,0.0000,15.0000,0.4000,0.6094,0.5407,0.6094,0.5407,0.4260,0.2932,0.3177,0.3028
1.0000,38.0000,27.0000,29.0000,269.0000,0.0000,261.0000,0.0000,264.0000,0.0000,139.0000,408.0000,0.0000,0.0000,147.0000,408.0000,0.0000,0.0000,144.0000,408.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,inf,nan,nan,inf,nan,nan,inf,nan,nan,144.8559,1.8305,0.0000,inf,nan,nan,15.0000,0.4000,0.6692,1.7022,0.6692,1.7022,0.1960,0.4793,1.4449,0.4388
