epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5000,98.0000,98.0000,100.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2452,0.0157,0.0000,13.5036,0.0000,0.0000,7.5155,0.0000,0.0000,106.0000,0.0000,0.0000,220.1088,0.3119,0.0000,15.0000,0.4000,0.9921,0.0187,0.9921,0.0187,0.9912,0.0073,0.0141,0.0055
0.5500,96.0000,96.0000,99.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.0628,0.0038,0.0000,12.8763,0.0744,0.0000,7.3301,0.0000,0.0000,107.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,0.9960,0.0316,0.9960,0.0316,0.9964,0.0112,0.0225,0.0079
0.6000,93.0000,95.0000,100.0000,85.0000,0.0000,86.0000,0.0000,112.0000,0.0000,128.0000,213.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,108.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.9325,0.0363,0.0000,12.1968,0.0106,0.0000,7.5192,0.0086,0.0000,108.0000,0.0000,0.0000,220.1912,0.4690,0.0000,15.0000,0.4000,0.9814,0.0974,0.9814,0.0974,0.9757,0.0379,0.0640,0.0319
0.6500,89.0000,89.0000,96.0000,83.0000,0.0000,84.0000,0.0000,109.0000,0.0000,129.0000,212.0000,0.0000,0.0000,126.0000,210.0000,0.0000,0.0000,110.0000,219.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,8.5092,0.0070,0.0000,11.9124,0.0143,0.0000,6.5649,0.0384,0.0000,110.0000,0.0000,0.0000,218.8382,0.4612,0.0000,15.0000,0.4000,0.9310,0.0899,0.9310,0.0899,0.9254,0.0463,0.0654,0.0417
0.7000,90.0000,92.0000,100.0000,81.0000,0.0000,82.0000,0.0000,108.0000,0.0000,130.0000,211.0000,0.0000,0.0000,127.0000,209.0000,0.0000,0.0000,110.0000,218.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,7.4123,0.0862,0.0000,10.5886,0.3223,0.0000,5.2180,0.1077,0.0000,110.0000,0.0000,0.0000,217.4853,0.5005,0.0000,15.0000,0.4000,0.9012,0.2082,0.9012,0.2082,0.8981,0.0703,0.1826,0.0538
0.7500,80.0000,88.0000,97.0000,80.0000,0.0000,77.0000,0.0000,100.0000,0.0000,130.0000,210.0000,0.0000,0.0000,125.0000,202.0000,0.0000,0.0000,107.0000,207.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,6.9202,0.0595,0.0000,12.2405,0.0552,0.0000,-1.4645,0.0354,0.0000,107.0000,0.0000,0.0000,206.7971,1.1328,0.0000,15.0000,0.4000,0.8907,0.3352,0.8907,0.3352,0.8305,0.1340,0.2290,0.1176
0.8000,81.0000,69.0000,75.0000,89.0000,0.0000,86.0000,0.0000,143.0000,0.0000,126.0000,215.0000,0.0000,0.0000,134.0000,220.0000,0.0000,0.0000,129.0000,272.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,11.3605,0.4588,0.0000,3.3260,0.3041,0.0000,16.2000,0.3988,0.0000,129.0000,0.0000,0.0000,inf,nan,nan,15.0000,0.4000,0.8899,0.5728,0.8899,0.5728,0.7608,0.2022,0.4203,0.1799
0.8500,66.0000,67.0000,65.0000,71.0000,0.0000,72.0000,0.0000,77.0000,0.0000,135.0000,206.0000,0.0000,0.0000,134.0000,206.0000,0.0000,0.0000,136.0000,213.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,2.9196,0.0016,0.0000,3.1897,0.0039,0.0000,2.1643,0.1026,0.0000,136.0000,0.0000,0.0000,212.3529,0.7198,0.0000,15.0000,0.4000,0.9680,0.7528,0.9680,0.7528,0.8446,0.2293,0.5978,0.1766
0.9000,59.0000,46.0000,56.0000,67.0000,0.0000,62.0000,0.0000,72.0000,0.0000,137.0000,204.0000,0.0000,0.0000,144.0000,206.0000,0.0000,0.0000,140.0000,212.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,0.0810,0.0096,0.0000,-6.8423,0.1502,0.0000,2.1385,0.0690,0.0000,140.0118,0.1080,0.0000,212.3235,0.8964,0.0000,15.0000,0.4000,0.7554,0.5390,0.7554,0.5390,0.5997,0.2533,0.3061,0.2396
0.9500,35.0000,36.0000,51.0000,55.0000,0.0000,56.0000,0.0000,72.0000,0.0000,143.0000,198.0000,0.0000,0.0000,142.0000,198.0000,0.0000,0.0000,137.0000,209.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,-5.1369,0.0252,0.0000,-4.9695,0.0562,0.0000,-6.0548,0.2054,0.0000,137.0706,0.2565,0.0000,208.9971,2.6569,0.0000,15.0000,0.4000,0.6102,2.4026,0.6102,2.4026,0.2745,0.3864,2.3080,0.3738
1.0000,55.0000,0.0000,0.0000,81.0000,0.0000,36.0000,0.0000,37.0000,0.0000,130.0000,211.0000,0.0000,0.0000,176.0000,212.0000,0.0000,0.0000,179.0000,216.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,7.2152,0.0179,0.0000,-37.9828,0.4335,0.0000,8.0845,0.0420,0.0000,179.0029,0.0542,0.0000,inf,nan,nan,15.0000,0.4000,0.4966,2.5490,0.4966,2.5490,0.0226,0.5496,2.3542,0.4930
