epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,57.0000,61.0000,61.0000,61.0000,0.0000,59.0000,0.0000,61.0000,0.0000,140.0000,201.0000,0.0000,0.0000,145.0000,204.0000,0.0000,0.0000,144.0000,205.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,-2.1062,0.0081,0.0000,-7.1079,0.0053,0.0000,0.0801,0.0094,0.0000,144.0412,0.1990,0.0000,205.1382,0.4225,0.0000,15.0000,0.4000,0.8648,0.8648,0.8648,0.8648,0.5986,0.3420,0.5460,0.3031
0.0500,73.0000,72.0000,87.0000,77.0000,0.0000,79.0000,0.0000,98.0000,0.0000,132.0000,209.0000,0.0000,0.0000,127.0000,206.0000,0.0000,0.0000,117.0000,215.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,5.5111,0.0085,0.0000,10.1000,0.0000,0.0000,1.9484,0.0983,0.0000,117.0000,0.0000,0.0000,214.6706,0.8039,0.0000,15.0000,0.4000,1.0804,0.6543,1.0804,0.6543,0.9639,0.1719,0.5624,0.1154
0.1000,94.0000,92.0000,97.0000,85.0000,0.0000,86.0000,0.0000,110.0000,0.0000,128.0000,213.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,110.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.9227,0.0374,0.0000,12.1226,0.0863,0.0000,7.4803,0.0709,0.0000,110.0000,0.0000,0.0000,220.5382,0.4993,0.0000,15.0000,0.4000,0.9891,0.2738,0.9891,0.2738,0.9321,0.0924,0.2023,0.0691
0.1500,89.0000,88.0000,95.0000,83.0000,0.0000,84.0000,0.0000,107.0000,0.0000,129.0000,212.0000,0.0000,0.0000,126.0000,210.0000,0.0000,0.0000,113.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,8.2844,0.0187,0.0000,11.9048,0.0154,0.0000,6.2928,0.1994,0.0000,113.0000,0.0000,0.0000,219.3235,0.4685,0.0000,15.0000,0.4000,0.9345,0.1317,0.9345,0.1317,0.9192,0.0551,0.0973,0.0449
0.2000,96.0000,95.0000,100.0000,87.0000,0.0000,87.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,123.0000,210.0000,0.0000,0.0000,106.0000,219.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.4079,0.1198,0.0000,14.1774,0.0685,0.0000,6.7307,0.1285,0.0000,106.0000,0.0000,0.0000,218.5382,0.4993,0.0000,15.0000,0.4000,0.9801,0.0775,0.9801,0.0775,0.9824,0.0267,0.0595,0.0180
0.2500,98.0000,98.0000,100.0000,85.0000,0.0000,86.0000,0.0000,113.0000,0.0000,128.0000,213.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.8813,0.0121,0.0000,12.4273,0.1069,0.0000,7.0929,0.0184,0.0000,107.0000,0.0000,0.0000,219.5324,0.4997,0.0000,15.0000,0.4000,0.9948,0.0540,0.9948,0.0540,1.0040,0.0193,0.0381,0.0139
0.3000,94.0000,92.0000,99.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2212,0.0128,0.0000,13.9220,0.0000,0.0000,7.3111,0.0611,0.0000,106.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,0.9958,0.0337,0.9958,0.0337,0.9962,0.0112,0.0255,0.0085
0.3500,98.0000,97.0000,100.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1095,0.0311,0.0000,12.9293,0.0354,0.0000,7.5158,0.0008,0.0000,107.0000,0.0000,0.0000,220.3559,0.4795,0.0000,15.0000,0.4000,1.0021,0.0133,1.0021,0.0133,1.0015,0.0045,0.0100,0.0033
0.4000,99.0000,99.0000,100.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1000,0.0000,0.0000,12.9450,0.0598,0.0000,7.3522,0.0471,0.0000,107.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,0.9999,0.0001,0.9999,0.0001,0.9999,0.0000,0.0001,0.0000
0.4500,97.0000,97.0000,100.0000,87.0000,0.0000,86.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,221.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1740,0.1002,0.0000,13.1370,0.3414,0.0000,7.5333,0.0589,0.0000,107.0000,0.0000,0.0000,221.7412,1.6909,0.0000,15.0000,0.4000,1.0083,0.0168,1.0083,0.0168,1.0094,0.0068,0.0130,0.0050
0.5000,99.0000,99.0000,100.0000,85.0000,0.0000,86.0000,0.0000,113.0000,0.0000,128.0000,213.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.9185,0.0000,0.0000,12.4021,0.1124,0.0000,7.2769,0.0930,0.0000,107.0000,0.0000,0.0000,219.5765,0.4948,0.0000,15.0000,0.4000,0.9845,0.0291,0.9845,0.0291,0.9830,0.0128,0.0208,0.0111
0.5500,98.0000,99.0000,100.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2770,0.0748,0.0000,13.1446,0.1383,0.0000,7.5362,0.0244,0.0000,106.0000,0.0000,0.0000,220.5941,0.8379,0.0000,15.0000,0.4000,0.9837,0.0516,0.9837,0.0516,0.9922,0.0179,0.0407,0.0109
0.6000,97.0000,97.0000,100.0000,89.0000,0.0000,88.0000,0.0000,117.0000,0.0000,126.0000,215.0000,0.0000,0.0000,124.0000,212.0000,0.0000,0.0000,106.0000,223.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,11.3535,0.2531,0.0000,14.0011,0.1527,0.0000,8.2533,0.2277,0.0000,106.0000,0.0000,0.0000,223.7882,2.3277,0.0000,15.0000,0.4000,0.9976,0.0890,0.9976,0.0890,0.9925,0.0302,0.0654,0.0200
0.6500,84.0000,90.0000,99.0000,83.0000,0.0000,85.0000,0.0000,112.0000,0.0000,129.0000,212.0000,0.0000,0.0000,125.0000,210.0000,0.0000,0.0000,107.0000,219.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,8.5127,0.0070,0.0000,12.2018,0.0110,0.0000,5.7763,0.2495,0.0000,107.0000,0.0000,0.0000,218.5324,0.4997,0.0000,15.0000,0.4000,0.9618,0.1297,0.9618,0.1297,0.9674,0.0422,0.1056,0.0280
0.7000,91.0000,92.0000,98.0000,85.0000,0.0000,85.0000,0.0000,110.0000,0.0000,128.0000,213.0000,0.0000,0.0000,124.0000,209.0000,0.0000,0.0000,107.0000,217.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.5389,0.0377,0.0000,13.2484,0.1949,0.0000,5.6668,0.2290,0.0000,107.0000,0.0000,0.0000,216.4529,0.5438,0.0000,15.0000,0.4000,0.9706,0.2066,0.9706,0.2066,0.9489,0.0763,0.1423,0.0659
