epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,70.0000,83.0000,93.0000,80.0000,0.0000,73.0000,0.0000,80.0000,0.0000,131.0000,211.0000,0.0000,0.0000,141.0000,214.0000,0.0000,0.0000,141.0000,221.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,6.9482,0.0791,0.0000,-3.0135,0.0710,0.0000,10.3118,0.2244,0.0000,141.0000,0.0000,0.0000,220.1500,0.3576,0.0000,15.0000,0.4000,0.8671,0.8109,0.8671,0.8109,0.7697,0.2643,0.6290,0.2196
0.0500,74.0000,82.0000,91.0000,75.0000,0.0000,74.0000,0.0000,93.0000,0.0000,133.0000,208.0000,0.0000,0.0000,136.0000,210.0000,0.0000,0.0000,123.0000,216.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,4.2004,0.0188,0.0000,1.9535,0.0352,0.0000,6.5155,0.0000,0.0000,123.0000,0.0000,0.0000,216.2765,0.4479,0.0000,15.0000,0.4000,0.9875,0.3064,0.9875,0.3064,1.0501,0.1017,0.2294,0.0695
0.1000,89.0000,85.0000,97.0000,87.0000,0.0000,87.0000,0.0000,115.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,105.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.5978,0.1150,0.0000,13.9739,0.0829,0.0000,7.3854,0.0844,0.0000,103.4765,0.8533,0.0000,219.3706,1.7186,0.0000,15.0000,0.4000,1.0468,0.2154,1.0468,0.2154,1.0560,0.0758,0.1601,0.0381
0.1500,94.0000,92.0000,96.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.4705,0.1107,0.0000,13.5609,0.3020,0.0000,7.4619,0.0814,0.0000,106.0000,0.0000,0.0000,219.8588,0.6409,0.0000,15.0000,0.4000,0.9503,0.1121,0.9503,0.1121,0.9282,0.0495,0.0724,0.0458
0.2000,95.0000,95.0000,100.0000,85.0000,0.0000,85.0000,0.0000,296.0000,0.0000,128.0000,213.0000,0.0000,0.0000,126.0000,211.0000,0.0000,0.0000,112.0000,408.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.9611,0.7471,0.0000,12.3284,1.4605,0.0000,8.5696,1.8112,0.0000,112.1735,0.3793,0.0000,inf,nan,nan,15.0000,0.4000,0.9627,0.0968,0.9627,0.0968,0.9469,0.0406,0.0645,0.0320
0.2500,95.0000,95.0000,97.0000,87.0000,0.0000,86.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,221.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.3053,0.1793,0.0000,13.1588,0.4156,0.0000,7.7296,0.2595,0.0000,107.0000,0.0000,0.0000,222.5471,2.4545,0.0000,15.0000,0.4000,0.9778,0.0479,0.9778,0.0479,0.9829,0.0172,0.0400,0.0112
0.3000,99.0000,100.0000,100.0000,281.0000,0.0000,284.0000,0.0000,301.0000,0.0000,127.0000,408.0000,0.0000,0.0000,124.0000,408.0000,0.0000,0.0000,107.0000,408.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,inf,nan,nan,inf,nan,nan,inf,nan,nan,107.8794,2.2565,0.0000,inf,nan,nan,15.0000,0.4000,1.0077,0.0307,1.0077,0.0307,1.0139,0.0115,0.0218,0.0092
0.3500,96.0000,96.0000,97.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1000,0.0000,0.0000,12.9220,0.0000,0.0000,7.3373,0.0031,0.0000,107.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,0.9996,0.0118,0.9996,0.0118,0.9990,0.0036,0.0093,0.0020
0.4000,97.0000,96.0000,99.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1000,0.0000,0.0000,12.9508,0.0656,0.0000,7.3387,0.0000,0.0000,107.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,1.0004,0.0003,1.0004,0.0003,1.0003,0.0002,0.0002,0.0002
0.4500,97.0000,96.0000,100.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2356,0.0145,0.0000,13.6322,0.1942,0.0000,7.3369,0.0280,0.0000,106.0000,0.0000,0.0000,220.2176,0.4133,0.0000,15.0000,0.4000,1.0007,0.0174,1.0007,0.0174,0.9984,0.0052,0.0141,0.0033
