epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,94.0000,54.0000,41.0000,99.0000,0.0000,82.0000,0.0000,89.0000,0.0000,121.0000,220.0000,0.0000,0.0000,117.0000,199.0000,0.0000,0.0000,106.0000,195.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,16.8911,0.0000,0.0000,20.9185,0.0000,0.0000,-4.4791,0.0105,0.0000,106.0000,0.0000,0.0000,194.4471,1.1445,0.0000,15.0000,0.4000,0.8001,1.1323,0.8001,1.1323,0.5579,0.3212,0.9536,0.2755
0.0500,100.0000,99.0000,100.0000,284.0000,0.0000,276.0000,0.0000,288.0000,0.0000,124.0000,408.0000,0.0000,0.0000,132.0000,408.0000,0.0000,0.0000,120.0000,408.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,inf,nan,nan,inf,nan,nan,inf,nan,nan,122.3412,2.7224,0.0000,inf,nan,nan,15.0000,0.4000,0.8892,0.5685,0.8892,0.5685,0.8025,0.1605,0.4820,0.1107
0.1000,91.0000,88.0000,96.0000,91.0000,0.0000,90.0000,0.0000,115.0000,0.0000,125.0000,216.0000,0.0000,0.0000,122.0000,212.0000,0.0000,0.0000,105.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,12.2325,0.0311,0.0000,15.1971,0.0107,0.0000,8.1037,0.0910,0.0000,105.0000,0.0000,0.0000,219.7059,0.6840,0.0000,15.0000,0.4000,0.9478,0.2019,0.9478,0.2019,0.9477,0.0816,0.1299,0.0714
0.1500,88.0000,88.0000,97.0000,85.0000,0.0000,86.0000,0.0000,111.0000,0.0000,128.0000,213.0000,0.0000,0.0000,126.0000,212.0000,0.0000,0.0000,110.0000,221.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,9.8816,0.0121,0.0000,11.7543,0.1855,0.0000,7.9940,0.0932,0.0000,110.0000,0.0000,0.0000,220.5971,0.4912,0.0000,15.0000,0.4000,0.9630,0.1262,0.9630,0.1262,0.9417,0.0493,0.0870,0.0403
0.2000,95.0000,90.0000,99.0000,87.0000,0.0000,86.0000,0.0000,112.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,210.0000,0.0000,0.0000,106.0000,218.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.0428,0.0246,0.0000,13.7386,0.2079,0.0000,6.0696,0.0079,0.0000,106.0000,0.0000,0.0000,217.8176,0.5285,0.0000,15.0000,0.4000,0.9478,0.1026,0.9478,0.1026,0.9476,0.0443,0.0735,0.0355
0.2500,100.0000,96.0000,100.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2724,0.0139,0.0000,13.5220,0.0860,0.0000,7.4422,0.0872,0.0000,106.0000,0.0000,0.0000,219.8471,0.3765,0.0000,15.0000,0.4000,0.9645,0.0440,0.9645,0.0440,0.9651,0.0228,0.0333,0.0189
0.3000,95.0000,93.0000,98.0000,87.0000,0.0000,87.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.8089,0.1553,0.0000,13.5329,0.1842,0.0000,7.6154,0.0836,0.0000,106.0000,0.0000,0.0000,220.2088,0.4071,0.0000,15.0000,0.4000,0.9947,0.0371,0.9947,0.0371,0.9940,0.0110,0.0304,0.0073
0.3500,98.0000,98.0000,100.0000,87.0000,0.0000,86.0000,0.0000,114.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,106.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.0882,0.0112,0.0000,12.9262,0.0270,0.0000,7.3311,0.0028,0.0000,106.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,0.9906,0.0150,0.9906,0.0150,0.9883,0.0072,0.0104,0.0064
0.4000,99.0000,98.0000,99.0000,87.0000,0.0000,86.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,125.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.1000,0.0000,0.0000,12.9220,0.0000,0.0000,7.3387,0.0000,0.0000,107.0000,0.0000,0.0000,220.0000,0.0000,0.0000,15.0000,0.4000,1.0000,0.0002,1.0000,0.0002,0.9999,0.0001,0.0001,0.0000
0.4500,100.0000,99.0000,100.0000,87.0000,0.0000,87.0000,0.0000,113.0000,0.0000,127.0000,214.0000,0.0000,0.0000,124.0000,211.0000,0.0000,0.0000,107.0000,220.0000,0.0000,0.0000,137.0000,204.0000,0.0000,0.0000,10.2201,0.0125,0.0000,13.2317,0.1895,0.0000,7.4011,0.0846,0.0000,107.0000,0.0000,0.0000,220.4176,0.4939,0.0000,15.0000,0.4000,0.9946,0.0147,0.9946,0.0147,0.9955,0.0053,0.0115,0.0035
