epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,37.0000,35.0000,23.0000,74.0000,0.0000,42.0000,0.0000,31.0000,0.0000,188.0000,262.0000,0.0000,0.0000,220.0000,262.0000,0.0000,0.0000,229.0000,260.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,-0.3115,0.0000,0.0000,-32.9433,0.0000,0.0000,-0.1704,0.0000,0.0000,229.0000,0.0000,0.0000,260.0000,0.0000,0.0000,20.0000,0.4000,1.7840,15.3388,1.7840,15.3388,0.0000,1.3324,15.1259,0.5000
0.0500,32.0000,48.0000,73.0000,55.0000,0.0000,51.0000,0.0000,65.0000,0.0000,198.0000,253.0000,0.0000,0.0000,209.0000,260.0000,0.0000,0.0000,207.0000,272.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,-9.9935,0.0958,0.0000,-21.0380,0.0561,0.0000,-2.1683,0.1897,0.0000,207.0000,0.0000,0.0000,272.6836,2.2911,0.0000,20.0000,0.4000,1.1843,1.2421,1.1843,1.2421,0.7478,0.4691,0.8344,0.3981
0.1000,76.0000,77.0000,96.0000,88.0000,0.0000,85.0000,0.0000,108.0000,0.0000,181.0000,269.0000,0.0000,0.0000,187.0000,272.0000,0.0000,0.0000,176.0000,284.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,6.6187,0.0188,0.0000,0.1643,0.1104,0.0000,10.0244,0.1089,0.0000,176.0000,0.0000,0.0000,283.3949,0.5259,0.0000,20.0000,0.4000,1.0472,0.5512,1.0472,0.5512,0.9743,0.1543,0.4590,0.0880
0.1500,94.0000,83.0000,97.0000,104.0000,0.0000,105.0000,0.0000,131.0000,0.0000,173.0000,277.0000,0.0000,0.0000,165.0000,270.0000,0.0000,0.0000,148.0000,279.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,14.5228,0.0911,0.0000,21.4760,0.7293,0.0000,7.9964,0.0696,0.0000,148.0000,0.0000,0.0000,278.6674,1.1447,0.0000,20.0000,0.4000,1.0343,0.6453,1.0343,0.6453,0.9783,0.0950,0.6176,0.0607
0.2000,95.0000,95.0000,100.0000,100.0000,0.0000,100.0000,0.0000,125.0000,0.0000,175.0000,275.0000,0.0000,0.0000,176.0000,276.0000,0.0000,0.0000,162.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,12.3912,0.1133,0.0000,10.9979,0.2260,0.0000,13.3115,0.0807,0.0000,161.5081,0.5005,0.0000,285.7737,0.9572,0.0000,20.0000,0.4000,0.9803,0.1699,0.9803,0.1699,0.9347,0.0575,0.1267,0.0452
0.2500,91.0000,91.0000,100.0000,96.0000,0.0000,96.0000,0.0000,126.0000,0.0000,177.0000,273.0000,0.0000,0.0000,177.0000,273.0000,0.0000,0.0000,159.0000,285.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,10.4416,0.1251,0.0000,10.5877,0.3060,0.0000,10.4551,0.1218,0.0000,158.6236,0.4851,0.0000,284.6305,0.4832,0.0000,20.0000,0.4000,1.0029,0.0532,1.0029,0.0532,1.0048,0.0195,0.0362,0.0144
0.3000,97.0000,97.0000,100.0000,98.0000,0.0000,99.0000,0.0000,129.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,158.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.9482,0.0617,0.0000,12.8476,0.0390,0.0000,11.6181,0.1126,0.0000,158.0000,0.0000,0.0000,286.5242,0.5000,0.0000,20.0000,0.4000,1.0054,0.0370,1.0054,0.0370,0.9997,0.0108,0.0305,0.0066
0.3500,100.0000,100.0000,100.0000,98.0000,0.0000,99.0000,0.0000,128.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6785,0.0143,0.0000,12.4134,0.0435,0.0000,11.3787,0.1556,0.0000,159.0000,0.0000,0.0000,287.0000,0.0000,0.0000,20.0000,0.4000,0.9956,0.0150,0.9956,0.0150,0.9928,0.0056,0.0109,0.0046
0.4000,97.0000,97.0000,99.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6612,0.0093,0.0000,12.4310,0.0400,0.0000,11.2918,0.0000,0.0000,159.0000,0.0000,0.0000,286.0716,0.2581,0.0000,20.0000,0.4000,1.0000,0.0005,1.0000,0.0005,1.0001,0.0001,0.0004,0.0001
0.4500,97.0000,97.0000,99.0000,98.0000,0.0000,99.0000,0.0000,128.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,158.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.7707,0.0000,0.0000,12.8342,0.0145,0.0000,11.0220,0.0130,0.0000,158.0000,0.0000,0.0000,286.0485,0.2151,0.0000,20.0000,0.4000,0.9981,0.0147,0.9981,0.0147,0.9949,0.0052,0.0106,0.0041
