epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,21.0000,21.0000,26.0000,48.0000,0.0000,35.0000,0.0000,38.0000,0.0000,201.0000,249.0000,0.0000,0.0000,215.0000,250.0000,0.0000,0.0000,216.0000,254.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,-13.5303,0.0198,0.0000,-27.5355,0.0000,0.0000,-12.3905,0.0000,0.0000,216.0000,0.0000,0.0000,254.0115,0.1070,0.0000,20.0000,0.4000,0.9283,3.1995,0.9283,3.1995,0.0000,0.8203,2.7477,0.5000
0.0500,72.0000,75.0000,86.0000,90.0000,0.0000,90.0000,0.0000,109.0000,0.0000,180.0000,270.0000,0.0000,0.0000,181.0000,271.0000,0.0000,0.0000,171.0000,280.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,7.5221,0.0539,0.0000,6.3159,0.1619,0.0000,8.1307,0.1435,0.0000,171.0000,0.0000,0.0000,278.9931,1.0854,0.0000,20.0000,0.4000,1.5720,3.1269,1.5720,3.1269,0.7845,0.5866,2.9543,0.2657
0.1000,81.0000,82.0000,100.0000,100.0000,0.0000,101.0000,0.0000,360.0000,0.0000,175.0000,275.0000,0.0000,0.0000,175.0000,276.0000,0.0000,0.0000,166.0000,526.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,12.9568,0.5018,0.0000,13.0387,1.2541,0.0000,13.9020,0.7463,0.0000,166.6952,0.8894,0.0000,inf,nan,nan,20.0000,0.4000,1.0478,0.7317,1.0478,0.7317,0.8802,0.1827,0.6357,0.1188
0.1500,81.0000,81.0000,96.0000,94.0000,0.0000,94.0000,0.0000,117.0000,0.0000,178.0000,272.0000,0.0000,0.0000,178.0000,272.0000,0.0000,0.0000,166.0000,283.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,9.4203,0.0064,0.0000,9.4874,0.0430,0.0000,9.0402,0.2723,0.0000,166.0000,0.0000,0.0000,282.9815,0.6233,0.0000,20.0000,0.4000,1.0775,0.2605,1.0775,0.2605,1.0472,0.0896,0.2044,0.0574
0.2000,92.0000,92.0000,99.0000,106.0000,0.0000,105.0000,0.0000,138.0000,0.0000,172.0000,278.0000,0.0000,0.0000,168.0000,273.0000,0.0000,0.0000,148.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,15.3395,0.2672,0.0000,19.6785,0.2391,0.0000,10.8906,0.2049,0.0000,148.0000,0.0000,0.0000,286.6443,1.2849,0.0000,20.0000,0.4000,0.9561,0.2575,0.9561,0.2575,0.9546,0.0437,0.2462,0.0257
0.2500,93.0000,93.0000,99.0000,98.0000,0.0000,98.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,273.0000,0.0000,0.0000,158.0000,285.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6574,0.0006,0.0000,12.7896,0.0974,0.0000,10.7264,0.0721,0.0000,158.0000,0.0000,0.0000,284.6536,0.4764,0.0000,20.0000,0.4000,1.0039,0.0609,1.0039,0.0609,1.0147,0.0193,0.0472,0.0122
0.3000,93.0000,93.0000,99.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6779,0.0145,0.0000,12.0924,0.0123,0.0000,11.5658,0.1581,0.0000,159.0000,0.0000,0.0000,285.8406,0.3664,0.0000,20.0000,0.4000,0.9868,0.0404,0.9868,0.0404,0.9860,0.0158,0.0283,0.0111
0.3500,98.0000,98.0000,100.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6569,0.0000,0.0000,12.1980,0.1500,0.0000,11.0538,0.0880,0.0000,159.0000,0.0000,0.0000,286.9122,0.2833,0.0000,20.0000,0.4000,1.0038,0.0180,1.0038,0.0180,1.0033,0.0067,0.0126,0.0051
0.4000,96.0000,96.0000,99.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6581,0.0000,0.0000,12.4193,0.0000,0.0000,11.1444,0.1348,0.0000,159.0000,0.0000,0.0000,286.0000,0.0000,0.0000,20.0000,0.4000,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0001,0.0000
0.4500,97.0000,98.0000,100.0000,98.0000,0.0000,99.0000,0.0000,128.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,158.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6586,0.0041,0.0000,12.5680,0.0000,0.0000,11.0214,0.0000,0.0000,158.0000,0.0000,0.0000,286.0416,0.1998,0.0000,20.0000,0.4000,0.9995,0.0155,0.9995,0.0155,1.0000,0.0054,0.0112,0.0037
0.5000,96.0000,96.0000,100.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.7624,0.0249,0.0000,12.8103,0.0731,0.0000,11.0175,0.0808,0.0000,159.0000,0.0000,0.0000,286.4804,0.5002,0.0000,20.0000,0.4000,1.0000,0.0348,1.0000,0.0348,0.9967,0.0122,0.0248,0.0094
0.5500,90.0000,91.0000,96.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6581,0.0000,0.0000,12.5680,0.0000,0.0000,10.9173,0.0956,0.0000,159.0000,0.0000,0.0000,286.0000,0.0000,0.0000,20.0000,0.4000,1.0304,0.0595,1.0304,0.0595,1.0274,0.0258,0.0424,0.0204
0.6000,95.0000,95.0000,99.0000,96.0000,0.0000,97.0000,0.0000,127.0000,0.0000,177.0000,273.0000,0.0000,0.0000,176.0000,273.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,10.7707,0.0000,0.0000,11.7119,0.1298,0.0000,10.4792,0.1116,0.0000,159.0000,0.0000,0.0000,286.0370,0.1889,0.0000,20.0000,0.4000,0.9645,0.0900,0.9645,0.0900,0.9614,0.0360,0.0646,0.0300
0.6500,85.0000,87.0000,100.0000,102.0000,0.0000,103.0000,0.0000,128.0000,0.0000,174.0000,276.0000,0.0000,0.0000,173.0000,276.0000,0.0000,0.0000,159.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,13.5648,0.1233,0.0000,14.7012,0.1743,0.0000,13.2517,0.0951,0.0000,159.0000,0.0000,0.0000,286.4850,0.5004,0.0000,20.0000,0.4000,0.9613,0.1714,0.9613,0.1714,0.9232,0.0698,0.1067,0.0652
0.7000,81.0000,81.0000,91.0000,94.0000,0.0000,93.0000,0.0000,122.0000,0.0000,178.0000,272.0000,0.0000,0.0000,179.0000,272.0000,0.0000,0.0000,163.0000,285.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,8.9212,0.0958,0.0000,8.0850,0.0350,0.0000,9.8956,0.0747,0.0000,163.0000,0.0000,0.0000,283.6305,0.7279,0.0000,20.0000,0.4000,0.9198,0.1945,0.9198,0.1945,0.8789,0.0871,0.1179,0.0833
0.7500,73.0000,64.0000,86.0000,90.0000,0.0000,88.0000,0.0000,118.0000,0.0000,180.0000,270.0000,0.0000,0.0000,185.0000,273.0000,0.0000,0.0000,169.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,7.5929,0.0295,0.0000,2.1197,0.0827,0.0000,10.8333,0.1290,0.0000,169.0000,0.0000,0.0000,286.5681,0.7997,0.0000,20.0000,0.4000,0.8319,0.3424,0.8319,0.3424,0.7755,0.1502,0.2352,0.1280
0.8000,65.0000,63.0000,84.0000,88.0000,0.0000,87.0000,0.0000,111.0000,0.0000,181.0000,269.0000,0.0000,0.0000,182.0000,269.0000,0.0000,0.0000,162.0000,273.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,6.0342,0.0198,0.0000,5.1561,0.1608,0.0000,6.6633,0.0648,0.0000,162.0000,0.0000,0.0000,273.6005,0.8551,0.0000,20.0000,0.4000,0.8919,0.5826,0.8919,0.5826,0.7256,0.2365,0.3570,0.2181
0.8500,64.0000,68.0000,83.0000,92.0000,0.0000,93.0000,0.0000,114.0000,0.0000,179.0000,271.0000,0.0000,0.0000,175.0000,268.0000,0.0000,0.0000,167.0000,281.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,8.2911,0.0006,0.0000,12.8323,0.0000,0.0000,5.6097,0.0032,0.0000,167.0000,0.0000,0.0000,281.2379,0.4263,0.0000,20.0000,0.4000,0.5694,1.4317,0.5694,1.4317,0.5215,0.2926,1.3758,0.2418
0.9000,77.0000,86.0000,93.0000,124.0000,0.0000,111.0000,0.0000,129.0000,0.0000,163.0000,287.0000,0.0000,0.0000,159.0000,270.0000,0.0000,0.0000,148.0000,277.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,24.8310,0.0125,0.0000,28.2002,0.0000,0.0000,7.6569,0.0003,0.0000,148.1109,0.6574,0.0000,276.1016,0.3317,0.0000,20.0000,0.4000,0.2009,1.0084,0.2009,1.0084,0.0629,0.4688,0.8811,0.4704
0.9500,42.0000,6.0000,3.0000,86.0000,0.0000,55.0000,0.0000,48.0000,0.0000,182.0000,268.0000,0.0000,0.0000,215.0000,270.0000,0.0000,0.0000,224.0000,272.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,5.2058,0.0898,0.0000,-27.7185,0.5048,0.0000,7.6240,0.1124,0.0000,224.0115,0.1070,0.0000,inf,nan,nan,20.0000,0.4000,0.2109,0.4983,0.2109,0.4983,0.0267,0.4457,0.2762,0.4889
