epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,41.0000,20.0000,0.0000,74.0000,0.0000,62.0000,0.0000,31.0000,0.0000,188.0000,262.0000,0.0000,0.0000,188.0000,250.0000,0.0000,0.0000,187.0000,218.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,-0.9109,0.0000,0.0000,-0.9034,0.0000,0.0000,-12.9786,0.0000,0.0000,187.0000,0.0000,0.0000,218.0000,0.0000,0.0000,20.0000,0.4000,0.4369,3.5108,0.4369,3.5108,0.0000,0.6504,3.3091,0.5000
0.0500,67.0000,41.0000,21.0000,86.0000,0.0000,80.0000,0.0000,92.0000,0.0000,182.0000,268.0000,0.0000,0.0000,175.0000,255.0000,0.0000,0.0000,154.0000,246.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,5.0893,0.0011,0.0000,12.9632,0.1194,0.0000,-7.4550,0.0000,0.0000,154.0000,0.0000,0.0000,246.1270,0.3334,0.0000,20.0000,0.4000,1.2842,3.0797,1.2842,3.0797,0.9407,0.4204,2.9763,0.1880
0.1000,82.0000,87.0000,98.0000,92.0000,0.0000,92.0000,0.0000,125.0000,0.0000,179.0000,271.0000,0.0000,0.0000,181.0000,273.0000,0.0000,0.0000,162.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,8.8357,0.0300,0.0000,6.6894,0.1845,0.0000,10.8083,0.0508,0.0000,162.0000,0.0000,0.0000,286.5635,0.6606,0.0000,20.0000,0.4000,0.9576,0.8963,0.9576,0.8963,0.7871,0.2011,0.8021,0.1243
0.1500,84.0000,84.0000,96.0000,90.0000,0.0000,90.0000,0.0000,116.0000,0.0000,180.0000,270.0000,0.0000,0.0000,180.0000,270.0000,0.0000,0.0000,164.0000,280.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,7.2335,0.0499,0.0000,7.0891,0.0337,0.0000,7.3703,0.1372,0.0000,164.0000,0.0000,0.0000,279.7321,0.7742,0.0000,20.0000,0.4000,0.9310,0.3798,0.9310,0.3798,0.8404,0.1314,0.2827,0.1032
0.2000,93.0000,93.0000,96.0000,96.0000,0.0000,97.0000,0.0000,127.0000,0.0000,177.0000,273.0000,0.0000,0.0000,175.0000,272.0000,0.0000,0.0000,155.0000,282.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,10.6907,0.0807,0.0000,12.6596,0.1259,0.0000,9.6676,0.0141,0.0000,155.0000,0.0000,0.0000,281.3210,0.4674,0.0000,20.0000,0.4000,0.9836,0.1392,0.9836,0.1392,0.9889,0.0490,0.1002,0.0351
0.2500,95.0000,95.0000,100.0000,98.0000,0.0000,98.0000,0.0000,125.0000,0.0000,176.0000,274.0000,0.0000,0.0000,176.0000,274.0000,0.0000,0.0000,162.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.0293,0.0219,0.0000,11.2805,0.2348,0.0000,11.0036,0.0556,0.0000,162.0000,0.0000,0.0000,286.7552,0.4305,0.0000,20.0000,0.4000,0.9849,0.0661,0.9849,0.0661,0.9862,0.0222,0.0514,0.0135
0.3000,95.0000,94.0000,100.0000,98.0000,0.0000,98.0000,0.0000,128.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,273.0000,0.0000,0.0000,159.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.0891,0.0000,0.0000,11.9983,0.0997,0.0000,10.8296,0.0000,0.0000,159.0000,0.0000,0.0000,286.6305,0.4832,0.0000,20.0000,0.4000,1.0052,0.0331,1.0052,0.0331,1.0044,0.0114,0.0246,0.0077
0.3500,96.0000,96.0000,100.0000,98.0000,0.0000,98.0000,0.0000,128.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,273.0000,0.0000,0.0000,158.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6590,0.0052,0.0000,12.5973,0.0831,0.0000,10.8504,0.0597,0.0000,158.0000,0.0000,0.0000,286.1039,0.3055,0.0000,20.0000,0.4000,1.0088,0.0169,1.0088,0.0169,1.0094,0.0072,0.0124,0.0060
0.4000,95.0000,95.0000,99.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6733,0.0152,0.0000,12.4815,0.0734,0.0000,11.2918,0.0000,0.0000,159.0000,0.0000,0.0000,286.1339,0.3410,0.0000,20.0000,0.4000,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0001,0.0000
0.4500,96.0000,96.0000,99.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,159.0000,286.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.6569,0.0003,0.0000,12.3918,0.0903,0.0000,11.0010,0.0592,0.0000,159.0000,0.0000,0.0000,286.0000,0.0000,0.0000,20.0000,0.4000,0.9946,0.0134,0.9946,0.0134,0.9926,0.0057,0.0088,0.0049
