epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5000,97.0000,97.0000,100.0000,98.0000,0.0000,99.0000,0.0000,368.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,158.0000,526.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,12.2314,0.4457,0.0000,13.1826,1.0826,0.0000,12.1877,0.8420,0.0000,158.3603,0.4806,0.0000,inf,nan,nan,20.0000,0.4000,0.9881,0.0418,0.9881,0.0418,0.9919,0.0131,0.0346,0.0086
0.5500,91.0000,91.0000,97.0000,98.0000,0.0000,99.0000,0.0000,127.0000,0.0000,176.0000,274.0000,0.0000,0.0000,175.0000,274.0000,0.0000,0.0000,160.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,11.8009,0.0480,0.0000,12.5914,0.1697,0.0000,11.6560,0.0251,0.0000,160.0000,0.0000,0.0000,287.3025,0.5168,0.0000,20.0000,0.4000,0.9996,0.0651,0.9996,0.0651,0.9980,0.0227,0.0467,0.0165
0.6000,89.0000,89.0000,97.0000,96.0000,0.0000,97.0000,0.0000,127.0000,0.0000,177.0000,273.0000,0.0000,0.0000,177.0000,274.0000,0.0000,0.0000,160.0000,287.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,10.8957,0.0945,0.0000,10.0791,0.0519,0.0000,11.6679,0.0210,0.0000,160.0508,0.2199,0.0000,287.4249,0.7133,0.0000,20.0000,0.4000,1.0124,0.0822,1.0124,0.0822,1.0171,0.0298,0.0579,0.0227
0.6500,86.0000,86.0000,98.0000,94.0000,0.0000,94.0000,0.0000,126.0000,0.0000,178.0000,272.0000,0.0000,0.0000,178.0000,272.0000,0.0000,0.0000,159.0000,285.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,9.7947,0.0286,0.0000,9.7404,0.1244,0.0000,9.7929,0.0286,0.0000,159.0000,0.0000,0.0000,284.3834,0.4868,0.0000,20.0000,0.4000,1.0345,0.2167,1.0345,0.2167,1.0765,0.0662,0.1750,0.0470
0.7000,77.0000,75.0000,83.0000,96.0000,0.0000,96.0000,0.0000,125.0000,0.0000,177.0000,273.0000,0.0000,0.0000,178.0000,274.0000,0.0000,0.0000,166.0000,291.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,10.5737,0.0334,0.0000,9.4410,0.0248,0.0000,11.7707,0.0000,0.0000,166.0000,0.0000,0.0000,290.4665,0.4995,0.0000,20.0000,0.4000,0.9051,0.2251,0.9051,0.2251,0.9053,0.0746,0.1935,0.0516
0.7500,79.0000,84.0000,93.0000,94.0000,0.0000,94.0000,0.0000,113.0000,0.0000,178.0000,272.0000,0.0000,0.0000,175.0000,269.0000,0.0000,0.0000,164.0000,277.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,9.0896,0.0018,0.0000,12.0803,0.0580,0.0000,6.6267,0.0228,0.0000,164.0000,0.0000,0.0000,277.0878,0.2833,0.0000,20.0000,0.4000,0.8426,0.6937,0.8426,0.6937,0.7575,0.2155,0.5658,0.1786
0.8000,73.0000,76.0000,95.0000,93.0000,0.0000,93.0000,0.0000,368.0000,0.0000,179.0000,272.0000,0.0000,0.0000,178.0000,271.0000,0.0000,0.0000,158.0000,526.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,8.9938,0.2730,0.0000,10.2342,0.8711,0.0000,8.3398,0.5416,0.0000,158.2887,0.4537,0.0000,inf,nan,nan,20.0000,0.4000,0.8035,0.3665,0.8035,0.3665,0.7663,0.1611,0.2628,0.1337
0.8500,59.0000,53.0000,65.0000,78.0000,0.0000,79.0000,0.0000,92.0000,0.0000,186.0000,264.0000,0.0000,0.0000,188.0000,267.0000,0.0000,0.0000,183.0000,275.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,1.7949,0.0434,0.0000,-1.0165,0.0528,0.0000,4.0682,0.1403,0.0000,183.0554,0.2291,0.0000,274.3972,0.6626,0.0000,20.0000,0.4000,0.6395,1.6565,0.6395,1.6565,0.3824,0.3691,1.5260,0.3141
0.9000,48.0000,48.0000,79.0000,69.0000,0.0000,69.0000,0.0000,94.0000,0.0000,190.0000,259.0000,0.0000,0.0000,191.0000,260.0000,0.0000,0.0000,173.0000,267.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,-3.0053,0.0439,0.0000,-3.1519,0.0618,0.0000,-2.6885,0.0707,0.0000,173.0000,0.0000,0.0000,266.3349,0.8200,0.0000,20.0000,0.4000,0.2969,0.3826,0.2969,0.3826,0.2279,0.3738,0.2859,0.3887
0.9500,47.0000,47.0000,51.0000,84.0000,0.0000,53.0000,0.0000,41.0000,0.0000,183.0000,267.0000,0.0000,0.0000,180.0000,233.0000,0.0000,0.0000,173.0000,214.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,4.2930,0.0143,0.0000,6.8447,0.0788,0.0000,-29.0121,0.0739,0.0000,173.0069,0.0830,0.0000,inf,nan,nan,20.0000,0.4000,0.1928,1.6546,0.1928,1.6546,0.0000,0.5322,1.5020,0.5000
1.0000,50.0000,47.0000,35.0000,108.0000,0.0000,33.0000,0.0000,25.0000,0.0000,171.0000,279.0000,0.0000,0.0000,154.0000,187.0000,0.0000,0.0000,148.0000,173.0000,0.0000,0.0000,187.0000,263.0000,0.0000,0.0000,16.4645,0.0000,0.0000,33.0966,0.0000,0.0000,-75.3431,0.0000,0.0000,148.0000,0.0000,0.0000,173.0000,0.0000,0.0000,20.0000,0.4000,0.0463,1.4656,0.0463,1.4656,0.0000,0.5161,1.4113,0.5000
