epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5500,100.0000,100.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,60.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1304,0.0030,0.0000,7.1521,0.0308,0.0000,60.0000,0.0000,0.0000,153.7280,0.4459,0.0000,10.0000,0.4000,0.9904,0.0319,0.9904,0.0319,0.9877,0.0124,0.0224,0.0111
0.6000,93.0000,96.0000,99.0000,73.0000,0.0000,74.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,60.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2612,0.0406,0.0000,10.9857,0.1515,0.0000,6.7185,0.0000,0.0000,60.0000,0.0000,0.0000,152.5690,0.4963,0.0000,10.0000,0.4000,0.9868,0.0429,0.9868,0.0429,0.9854,0.0146,0.0341,0.0092
0.6500,96.0000,96.0000,100.0000,75.0000,0.0000,76.0000,0.0000,96.0000,0.0000,74.0000,149.0000,0.0000,0.0000,71.0000,147.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.1385,0.0184,0.0000,12.3536,0.0413,0.0000,7.1114,0.0325,0.0000,57.0000,0.0000,0.0000,153.1590,0.3664,0.0000,10.0000,0.4000,0.9747,0.0897,0.9747,0.0897,0.9656,0.0320,0.0678,0.0268
0.7000,91.0000,93.0000,98.0000,71.0000,0.0000,72.0000,0.0000,94.0000,0.0000,76.0000,147.0000,0.0000,0.0000,75.0000,147.0000,0.0000,0.0000,60.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.7267,0.0194,0.0000,8.5213,0.0589,0.0000,7.1230,0.0304,0.0000,60.0000,0.0000,0.0000,153.5230,0.5005,0.0000,10.0000,0.4000,0.9587,0.1071,0.9587,0.1071,0.9312,0.0456,0.0698,0.0410
0.7500,92.0000,94.0000,99.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.6461,0.1029,0.0000,11.3375,0.0121,0.0000,6.7343,0.0164,0.0000,59.0000,0.0000,0.0000,152.5481,0.4987,0.0000,10.0000,0.4000,0.9487,0.1672,0.9487,0.1672,0.9367,0.0655,0.1159,0.0492
0.8000,94.0000,94.0000,98.0000,69.0000,0.0000,69.0000,0.0000,91.0000,0.0000,77.0000,146.0000,0.0000,0.0000,76.0000,145.0000,0.0000,0.0000,61.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,6.5987,0.1735,0.0000,7.7290,0.1433,0.0000,5.3341,0.0640,0.0000,61.0000,0.0000,0.0000,152.0962,0.4037,0.0000,10.0000,0.4000,0.8894,0.1471,0.8894,0.1471,0.8796,0.0750,0.1066,0.0668
0.8500,86.0000,95.0000,99.0000,69.0000,0.0000,68.0000,0.0000,86.0000,0.0000,77.0000,146.0000,0.0000,0.0000,73.0000,141.0000,0.0000,0.0000,62.0000,148.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,6.2946,0.0235,0.0000,10.8341,0.0765,0.0000,1.2121,0.0639,0.0000,62.0000,0.0000,0.0000,147.6778,0.8204,0.0000,10.0000,0.4000,0.9201,0.3155,0.9201,0.3155,0.8929,0.1287,0.1990,0.1117
0.9000,85.0000,86.0000,96.0000,75.0000,0.0000,75.0000,0.0000,91.0000,0.0000,74.0000,149.0000,0.0000,0.0000,71.0000,146.0000,0.0000,0.0000,61.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.1529,0.0328,0.0000,12.6620,0.3810,0.0000,6.7553,0.0083,0.0000,61.0711,0.2576,0.0000,151.6904,0.4723,0.0000,10.0000,0.4000,0.8760,0.3974,0.8760,0.3974,0.8243,0.1658,0.2515,0.1478
0.9500,77.0000,59.0000,69.0000,57.0000,0.0000,54.0000,0.0000,192.0000,0.0000,83.0000,140.0000,0.0000,0.0000,91.0000,145.0000,0.0000,0.0000,88.0000,280.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,0.7269,0.0506,0.0000,-7.4775,0.0524,0.0000,5.2921,0.1254,0.0000,88.0000,0.0000,0.0000,inf,nan,nan,10.0000,0.4000,0.5697,1.6317,0.5697,1.6317,0.2364,0.4279,1.4543,0.4028
1.0000,35.0000,21.0000,43.0000,23.0000,0.0000,13.0000,0.0000,25.0000,0.0000,100.0000,123.0000,0.0000,0.0000,97.0000,110.0000,0.0000,0.0000,88.0000,113.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,-16.2275,0.0000,0.0000,-13.1976,0.0000,0.0000,-29.7248,0.0000,0.0000,88.0000,0.0000,0.0000,113.0000,0.0000,0.0000,10.0000,0.4000,0.2544,2.5733,0.2544,2.5733,0.0000,0.5682,2.4261,0.5000
