epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,100.0000,85.0000,100.0000,79.0000,0.0000,78.0000,0.0000,99.0000,0.0000,72.0000,151.0000,0.0000,0.0000,68.0000,146.0000,0.0000,0.0000,53.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,11.0594,0.1254,0.0000,15.3724,0.0928,0.0000,6.8270,0.0592,0.0000,53.0000,0.0000,0.0000,152.1088,0.6121,0.0000,10.0000,0.4000,1.0196,0.2815,1.0196,0.2815,0.9658,0.0955,0.2077,0.0797
0.0500,100.0000,95.0000,100.0000,79.0000,0.0000,80.0000,0.0000,101.0000,0.0000,72.0000,151.0000,0.0000,0.0000,67.0000,147.0000,0.0000,0.0000,53.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,11.1946,0.0633,0.0000,16.6016,0.4107,0.0000,8.0059,0.2788,0.0000,53.0000,0.0000,0.0000,154.6444,1.1316,0.0000,10.0000,0.4000,0.9958,0.2424,0.9958,0.2424,0.9829,0.0477,0.2229,0.0275
0.1000,90.0000,90.0000,99.0000,73.0000,0.0000,74.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,61.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3127,0.0256,0.0000,10.2485,0.1818,0.0000,7.2969,0.1362,0.0000,61.1172,0.3223,0.0000,153.9289,0.6142,0.0000,10.0000,0.4000,1.0056,0.1242,1.0056,0.1242,1.0131,0.0460,0.0837,0.0362
0.1500,92.0000,92.0000,100.0000,73.0000,0.0000,75.0000,0.0000,96.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.6265,0.1042,0.0000,11.2219,0.0897,0.0000,7.1230,0.0304,0.0000,57.0000,0.0000,0.0000,152.7197,0.4501,0.0000,10.0000,0.4000,0.9886,0.0804,0.9886,0.0804,0.9881,0.0248,0.0642,0.0139
0.2000,96.0000,94.0000,99.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3907,0.0233,0.0000,11.1327,0.0022,0.0000,6.7725,0.0000,0.0000,59.0000,0.0000,0.0000,152.8201,0.3849,0.0000,10.0000,0.4000,1.0163,0.0705,1.0163,0.0705,1.0195,0.0259,0.0505,0.0212
0.2500,98.0000,95.0000,99.0000,73.0000,0.0000,74.0000,0.0000,92.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,61.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3343,0.0123,0.0000,11.0441,0.1346,0.0000,6.7700,0.0068,0.0000,61.0000,0.0000,0.0000,152.8243,0.3814,0.0000,10.0000,0.4000,1.0140,0.0407,1.0140,0.0407,1.0131,0.0149,0.0310,0.0105
0.3000,99.0000,99.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3476,0.0000,0.0000,10.8220,0.0000,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0000,0.0155,1.0000,0.0155,0.9999,0.0053,0.0113,0.0042
0.3500,97.0000,97.0000,99.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4976,0.0330,0.0000,11.1322,0.0000,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.0251,0.1568,0.0000,10.0000,0.4000,0.9890,0.0131,0.9890,0.0131,0.9895,0.0068,0.0103,0.0056
0.4000,96.0000,95.0000,99.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4458,0.0520,0.0000,11.1366,0.0051,0.0000,6.9879,0.0944,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9998,0.0001,0.9998,0.0001,0.9997,0.0001,0.0001,0.0001
0.4500,100.0000,100.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1427,0.0000,0.0000,6.8910,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0001,0.0115,1.0001,0.0115,1.0000,0.0043,0.0077,0.0035
0.5000,99.0000,99.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3230,0.0000,0.0000,11.1254,0.0000,0.0000,6.8910,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9830,0.0243,0.9830,0.0243,0.9885,0.0099,0.0221,0.0062
0.5500,94.0000,95.0000,98.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.3476,0.0000,0.0000,6.7358,0.0164,0.0000,58.4226,0.9082,0.0000,152.5105,0.5009,0.0000,10.0000,0.4000,0.9753,0.0401,0.9753,0.0401,0.9659,0.0192,0.0272,0.0179
0.6000,96.0000,97.0000,99.0000,73.0000,0.0000,74.0000,0.0000,220.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,60.0000,280.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3699,0.1283,0.0000,10.7296,0.2602,0.0000,7.2778,0.3130,0.0000,60.0000,0.0000,0.0000,inf,nan,nan,10.0000,0.4000,0.9859,0.0583,0.9859,0.0583,0.9781,0.0223,0.0402,0.0171
0.6500,98.0000,98.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2846,0.0190,0.0000,10.8220,0.0000,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0266,0.0994,1.0266,0.0994,1.0120,0.0386,0.0681,0.0291
0.7000,94.0000,95.0000,99.0000,73.0000,0.0000,74.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,71.0000,145.0000,0.0000,0.0000,59.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4154,0.0444,0.0000,12.0301,0.3915,0.0000,5.3459,0.0639,0.0000,59.0000,0.0000,0.0000,151.6025,0.5547,0.0000,10.0000,0.4000,0.9736,0.1163,0.9736,0.1163,0.9624,0.0471,0.0731,0.0415
0.7500,83.0000,85.0000,98.0000,71.0000,0.0000,72.0000,0.0000,90.0000,0.0000,76.0000,147.0000,0.0000,0.0000,75.0000,147.0000,0.0000,0.0000,63.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.5091,0.0000,0.0000,8.3200,0.0232,0.0000,7.1442,0.0000,0.0000,63.0000,0.0000,0.0000,153.1841,0.3884,0.0000,10.0000,0.4000,1.0059,0.1161,1.0059,0.1161,1.0047,0.0420,0.0803,0.0320
0.8000,89.0000,92.0000,98.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,60.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4000,0.0131,0.0000,10.3530,0.2498,0.0000,7.6975,0.0445,0.0000,60.0000,0.0000,0.0000,153.5858,0.4936,0.0000,10.0000,0.4000,0.8644,0.1603,0.8644,0.1603,0.8649,0.0856,0.1214,0.0719
0.8500,87.0000,84.0000,90.0000,67.0000,0.0000,67.0000,0.0000,78.0000,0.0000,78.0000,145.0000,0.0000,0.0000,79.0000,146.0000,0.0000,0.0000,74.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,5.2217,0.0434,0.0000,4.1438,0.0054,0.0000,6.8344,0.0628,0.0000,74.0000,0.0000,0.0000,152.1172,0.5603,0.0000,10.0000,0.4000,0.9059,0.2961,0.9059,0.2961,0.8758,0.1023,0.2338,0.0831
0.9000,89.0000,86.0000,100.0000,73.0000,0.0000,203.0000,0.0000,219.0000,0.0000,75.0000,148.0000,0.0000,0.0000,77.0000,280.0000,0.0000,0.0000,61.0000,280.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.4528,2.4892,0.0000,inf,nan,nan,inf,nan,nan,61.3180,0.8741,0.0000,inf,nan,nan,10.0000,0.4000,0.8354,0.4919,0.8354,0.4919,0.7662,0.1982,0.3346,0.1672
0.9500,71.0000,76.0000,82.0000,55.0000,0.0000,51.0000,0.0000,60.0000,0.0000,84.0000,139.0000,0.0000,0.0000,81.0000,132.0000,0.0000,0.0000,77.0000,137.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,-0.3960,0.0000,0.0000,2.8385,0.0690,0.0000,-7.7184,0.0338,0.0000,77.0000,0.0000,0.0000,137.0921,0.2897,0.0000,10.0000,0.4000,0.5600,1.5258,0.5600,1.5258,0.2937,0.4128,1.3564,0.3755
1.0000,79.0000,79.0000,86.0000,71.0000,0.0000,71.0000,0.0000,84.0000,0.0000,76.0000,147.0000,0.0000,0.0000,76.0000,147.0000,0.0000,0.0000,70.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.3610,0.0479,0.0000,7.4206,0.1317,0.0000,7.1391,0.3285,0.0000,70.0000,0.0000,0.0000,154.2720,0.5987,0.0000,10.0000,0.4000,0.6405,0.4869,0.6405,0.4869,0.4660,0.2610,0.3065,0.2860
