epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,92.0000,82.0000,100.0000,71.0000,0.0000,70.0000,0.0000,88.0000,0.0000,76.0000,147.0000,0.0000,0.0000,73.0000,143.0000,0.0000,0.0000,63.0000,151.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.1753,0.0812,0.0000,10.4934,0.2711,0.0000,3.2821,0.0291,0.0000,63.0000,0.0000,0.0000,150.6318,0.6786,0.0000,10.0000,0.4000,1.0005,0.2547,1.0005,0.2547,0.9627,0.0786,0.2003,0.0521
0.0500,91.0000,85.0000,98.0000,75.0000,0.0000,75.0000,0.0000,94.0000,0.0000,74.0000,149.0000,0.0000,0.0000,71.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.1103,0.0324,0.0000,12.3252,0.0071,0.0000,6.2751,0.0001,0.0000,59.0000,0.0000,0.0000,152.5105,0.5009,0.0000,10.0000,0.4000,1.1087,0.1592,1.1087,0.1592,1.0851,0.0668,0.1389,0.0476
0.1000,97.0000,94.0000,99.0000,71.0000,0.0000,73.0000,0.0000,96.0000,0.0000,76.0000,147.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.7565,0.0247,0.0000,10.1865,0.0604,0.0000,6.7261,0.0138,0.0000,57.0000,0.0000,0.0000,153.2134,0.4589,0.0000,10.0000,0.4000,1.0096,0.0972,1.0096,0.0972,1.0019,0.0356,0.0669,0.0261
0.1500,92.0000,92.0000,99.0000,73.0000,0.0000,74.0000,0.0000,95.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,59.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3961,0.0187,0.0000,10.8133,0.0289,0.0000,7.2238,0.0614,0.0000,59.0000,0.0000,0.0000,153.6987,0.4598,0.0000,10.0000,0.4000,0.9728,0.0669,0.9728,0.0669,0.9625,0.0275,0.0468,0.0229
0.2000,98.0000,99.0000,100.0000,73.0000,0.0000,74.0000,0.0000,97.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,57.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4033,0.0000,0.0000,10.8115,0.0313,0.0000,7.6040,0.0000,0.0000,57.0000,0.0000,0.0000,154.0000,0.0000,0.0000,10.0000,0.4000,1.0011,0.0695,1.0011,0.0695,0.9927,0.0240,0.0504,0.0154
0.2500,97.0000,96.0000,100.0000,73.0000,0.0000,75.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,60.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1325,0.0015,0.0000,7.0258,0.0852,0.0000,60.0000,0.0000,0.0000,153.0460,0.2100,0.0000,10.0000,0.4000,1.0129,0.0426,1.0129,0.0426,1.0149,0.0131,0.0360,0.0088
0.3000,99.0000,99.0000,100.0000,73.0000,0.0000,75.0000,0.0000,95.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3476,0.0000,0.0000,11.1254,0.0000,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.1799,0.3849,0.0000,10.0000,0.4000,1.0006,0.0199,1.0006,0.0199,1.0015,0.0066,0.0149,0.0043
0.3500,99.0000,98.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5485,0.0821,0.0000,11.1873,0.0781,0.0000,6.9581,0.0981,0.0000,59.0000,0.0000,0.0000,153.4100,0.6476,0.0000,10.0000,0.4000,1.0092,0.0089,1.0092,0.0089,1.0091,0.0053,0.0071,0.0047
0.4000,99.0000,100.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4971,0.0336,0.0000,11.1343,0.0041,0.0000,7.0589,0.0588,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9999,0.0001,0.9999,0.0001,0.9999,0.0000,0.0001,0.0000
0.4500,98.0000,99.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1427,0.0000,0.0000,7.0723,0.0359,0.0000,59.0000,0.0000,0.0000,153.0962,0.2955,0.0000,10.0000,0.4000,0.9949,0.0121,0.9949,0.0121,0.9953,0.0045,0.0094,0.0033
