epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5000,98.0000,97.0000,100.0000,73.0000,0.0000,73.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3092,0.0217,0.0000,10.8220,0.0000,0.0000,6.8687,0.0464,0.0000,59.0000,0.0000,0.0000,152.9456,0.2273,0.0000,10.0000,0.4000,0.9955,0.0179,0.9955,0.0179,0.9972,0.0055,0.0148,0.0026
0.5500,96.0000,97.0000,99.0000,73.0000,0.0000,74.0000,0.0000,95.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,57.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4891,0.0414,0.0000,11.3476,0.0000,0.0000,6.7262,0.0139,0.0000,57.0000,0.0000,0.0000,152.7657,0.4245,0.0000,10.0000,0.4000,0.9632,0.0373,0.9632,0.0373,0.9613,0.0217,0.0294,0.0201
0.6000,98.0000,99.0000,100.0000,73.0000,0.0000,74.0000,0.0000,96.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4033,0.0000,0.0000,11.1427,0.0000,0.0000,6.7725,0.0000,0.0000,57.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9850,0.0458,0.9850,0.0458,0.9840,0.0176,0.0330,0.0132
0.6500,97.0000,97.0000,100.0000,71.0000,0.0000,71.0000,0.0000,90.0000,0.0000,76.0000,147.0000,0.0000,0.0000,76.0000,147.0000,0.0000,0.0000,64.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.5932,0.0816,0.0000,7.5563,0.2033,0.0000,7.8888,0.2276,0.0000,64.0000,0.0000,0.0000,154.4184,0.7105,0.0000,10.0000,0.4000,1.0058,0.0835,1.0058,0.0835,1.0061,0.0268,0.0643,0.0166
0.7000,92.0000,98.0000,98.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,60.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.7698,0.0410,0.0000,11.0683,0.1189,0.0000,7.6591,0.0573,0.0000,60.0000,0.0000,0.0000,153.6862,0.4650,0.0000,10.0000,0.4000,0.9349,0.0927,0.9349,0.0927,0.9352,0.0445,0.0701,0.0360
0.7500,95.0000,98.0000,100.0000,77.0000,0.0000,78.0000,0.0000,91.0000,0.0000,73.0000,150.0000,0.0000,0.0000,68.0000,146.0000,0.0000,0.0000,60.0000,151.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,10.7222,0.0288,0.0000,15.7403,0.0871,0.0000,6.6105,0.2123,0.0000,60.0209,0.1434,0.0000,inf,nan,nan,10.0000,0.4000,1.0330,0.2861,1.0330,0.2861,1.0117,0.0648,0.2572,0.0437
0.8000,95.0000,95.0000,100.0000,71.0000,0.0000,72.0000,0.0000,89.0000,0.0000,76.0000,147.0000,0.0000,0.0000,76.0000,148.0000,0.0000,0.0000,66.0000,155.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.8577,0.1091,0.0000,8.0340,0.1521,0.0000,8.2183,0.1594,0.0000,66.5397,0.4995,0.0000,154.8703,0.3367,0.0000,10.0000,0.4000,0.9594,0.1850,0.9594,0.1850,0.9591,0.0627,0.1419,0.0414
0.8500,90.0000,93.0000,98.0000,79.0000,0.0000,76.0000,0.0000,90.0000,0.0000,72.0000,151.0000,0.0000,0.0000,65.0000,141.0000,0.0000,0.0000,53.0000,143.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,11.3461,0.0977,0.0000,18.1611,0.1384,0.0000,1.9332,0.2963,0.0000,53.0000,0.0000,0.0000,143.4184,1.3192,0.0000,10.0000,0.4000,0.7844,0.4541,0.7844,0.4541,0.7825,0.1424,0.4143,0.1147
0.9000,71.0000,71.0000,83.0000,57.0000,0.0000,57.0000,0.0000,75.0000,0.0000,83.0000,140.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,73.0000,148.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,0.5362,0.0704,0.0000,0.1570,0.0283,0.0000,0.9020,0.0443,0.0000,72.4812,0.5007,0.0000,147.6192,0.7052,0.0000,10.0000,0.4000,0.9578,0.7078,0.9578,0.7078,0.8380,0.2467,0.5092,0.1947
0.9500,71.0000,73.0000,82.0000,65.0000,0.0000,60.0000,0.0000,72.0000,0.0000,79.0000,144.0000,0.0000,0.0000,78.0000,138.0000,0.0000,0.0000,71.0000,143.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,4.1837,0.0000,0.0000,5.3800,0.0648,0.0000,-1.8312,0.0513,0.0000,71.0000,0.0000,0.0000,142.4644,0.7260,0.0000,10.0000,0.4000,0.6426,0.5056,0.6426,0.5056,0.5623,0.2442,0.3805,0.2275
1.0000,52.0000,41.0000,51.0000,48.0000,0.0000,46.0000,0.0000,57.0000,0.0000,88.0000,136.0000,0.0000,0.0000,93.0000,139.0000,0.0000,0.0000,89.0000,146.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,-4.0364,0.1098,0.0000,-9.1976,0.0000,0.0000,-0.2275,0.0000,0.0000,89.0000,0.0000,0.0000,145.3473,0.4771,0.0000,10.0000,0.4000,0.4693,2.3133,0.4693,2.3133,0.1610,0.5089,2.1441,0.4293
