epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,87.0000,87.0000,100.0000,71.0000,0.0000,71.0000,0.0000,92.0000,0.0000,76.0000,147.0000,0.0000,0.0000,76.0000,147.0000,0.0000,0.0000,62.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.6721,0.0564,0.0000,7.7766,0.2432,0.0000,7.6911,0.0633,0.0000,62.0000,0.0000,0.0000,153.4854,0.5008,0.0000,10.0000,0.4000,0.9531,0.3018,0.9531,0.3018,0.9187,0.1020,0.2272,0.0678
0.0500,96.0000,96.0000,99.0000,77.0000,0.0000,78.0000,0.0000,97.0000,0.0000,73.0000,150.0000,0.0000,0.0000,69.0000,147.0000,0.0000,0.0000,57.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,10.1819,0.0047,0.0000,14.0246,0.1550,0.0000,7.5597,0.1293,0.0000,57.0000,0.0000,0.0000,153.5816,0.4943,0.0000,10.0000,0.4000,1.0425,0.1773,1.0425,0.1773,1.0677,0.0700,0.1168,0.0613
0.1000,95.0000,90.0000,100.0000,73.0000,0.0000,73.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,61.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2202,0.0654,0.0000,10.1793,0.0066,0.0000,6.7646,0.0103,0.0000,60.5900,0.4929,0.0000,153.5732,0.4956,0.0000,10.0000,0.4000,1.0681,0.1138,1.0681,0.1138,1.0770,0.0541,0.0767,0.0462
0.1500,95.0000,95.0000,100.0000,73.0000,0.0000,75.0000,0.0000,97.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,57.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.9394,0.0944,0.0000,11.1509,0.0604,0.0000,7.8140,0.1897,0.0000,57.0000,0.0000,0.0000,154.3347,0.6586,0.0000,10.0000,0.4000,1.0214,0.0811,1.0214,0.0811,1.0192,0.0303,0.0579,0.0238
0.2000,97.0000,96.0000,100.0000,75.0000,0.0000,75.0000,0.0000,96.0000,0.0000,74.0000,149.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.0797,0.0756,0.0000,11.6843,0.3372,0.0000,7.2065,0.1372,0.0000,57.0000,0.0000,0.0000,153.4393,0.7472,0.0000,10.0000,0.4000,0.9943,0.0583,0.9943,0.0583,0.9930,0.0172,0.0474,0.0111
0.2500,96.0000,95.0000,98.0000,73.0000,0.0000,74.0000,0.0000,96.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5432,0.0776,0.0000,11.3292,0.0107,0.0000,6.7854,0.0370,0.0000,57.0000,0.0000,0.0000,153.0209,0.1434,0.0000,10.0000,0.4000,0.9933,0.0435,0.9933,0.0435,0.9903,0.0164,0.0294,0.0133
0.3000,100.0000,99.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.6309,0.1035,0.0000,11.1660,0.0607,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.1423,0.3500,0.0000,10.0000,0.4000,0.9937,0.0187,0.9937,0.0187,0.9933,0.0067,0.0145,0.0043
0.3500,100.0000,100.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.7189,0.0054,0.0000,11.1555,0.0464,0.0000,7.1078,0.0322,0.0000,59.0000,0.0000,0.0000,153.4310,0.4963,0.0000,10.0000,0.4000,0.9970,0.0120,0.9970,0.0120,0.9949,0.0049,0.0075,0.0038
0.4000,100.0000,100.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1427,0.0000,0.0000,6.9264,0.0738,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0003,0.0002,1.0003,0.0002,1.0004,0.0002,0.0002,0.0002
0.4500,96.0000,96.0000,98.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.7185,0.0000,0.0000,11.3207,0.0201,0.0000,6.8910,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9929,0.0144,0.9929,0.0144,0.9897,0.0061,0.0103,0.0058
