epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,82.0000,82.0000,100.0000,69.0000,0.0000,68.0000,0.0000,88.0000,0.0000,77.0000,146.0000,0.0000,0.0000,77.0000,145.0000,0.0000,0.0000,66.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,6.2751,0.0001,0.0000,6.4638,0.1722,0.0000,5.6794,0.0840,0.0000,66.0000,0.0000,0.0000,153.3640,0.4822,0.0000,10.0000,0.4000,1.0882,0.2737,1.0882,0.2737,1.1038,0.1042,0.1981,0.0752
0.0500,88.0000,88.0000,95.0000,69.0000,0.0000,70.0000,0.0000,90.0000,0.0000,77.0000,146.0000,0.0000,0.0000,73.0000,143.0000,0.0000,0.0000,60.0000,150.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,6.2064,0.0663,0.0000,10.1415,0.0213,0.0000,2.9840,0.0966,0.0000,60.0000,0.0000,0.0000,149.5146,0.6207,0.0000,10.0000,0.4000,0.9882,0.1850,0.9882,0.1850,0.9983,0.0593,0.1424,0.0338
0.1000,91.0000,90.0000,100.0000,75.0000,0.0000,76.0000,0.0000,94.0000,0.0000,74.0000,149.0000,0.0000,0.0000,72.0000,148.0000,0.0000,0.0000,61.0000,155.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.0687,0.0678,0.0000,11.1269,0.0028,0.0000,8.2057,0.1737,0.0000,61.1255,0.3320,0.0000,154.5732,0.4956,0.0000,10.0000,0.4000,1.0286,0.1403,1.0286,0.1403,0.9958,0.0461,0.1094,0.0293
0.1500,97.0000,94.0000,99.0000,73.0000,0.0000,73.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2751,0.0000,0.0000,10.6353,0.1937,0.0000,6.8910,0.0000,0.0000,59.0000,0.0000,0.0000,153.0460,0.2100,0.0000,10.0000,0.4000,1.0125,0.0793,1.0125,0.0793,1.0086,0.0295,0.0545,0.0225
0.2000,94.0000,92.0000,99.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3340,0.0123,0.0000,10.9007,0.1333,0.0000,7.1070,0.0321,0.0000,59.0000,0.0000,0.0000,153.3473,0.4771,0.0000,10.0000,0.4000,1.0025,0.0530,1.0025,0.0530,0.9981,0.0180,0.0389,0.0135
0.2500,99.0000,99.0000,100.0000,73.0000,0.0000,75.0000,0.0000,97.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,57.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4940,0.0370,0.0000,11.1397,0.0047,0.0000,7.0210,0.0873,0.0000,57.0000,0.0000,0.0000,153.1297,0.3367,0.0000,10.0000,0.4000,0.9845,0.0406,0.9845,0.0406,0.9816,0.0165,0.0283,0.0126
0.3000,96.0000,95.0000,98.0000,73.0000,0.0000,74.0000,0.0000,96.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5231,0.0525,0.0000,11.3003,0.0599,0.0000,6.8910,0.0000,0.0000,57.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9871,0.0243,0.9871,0.0243,0.9846,0.0111,0.0161,0.0093
0.3500,95.0000,95.0000,99.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.7185,0.0000,0.0000,11.3230,0.0000,0.0000,6.8910,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9994,0.0159,0.9994,0.0159,0.9967,0.0060,0.0104,0.0049
0.4000,94.0000,93.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4290,0.0454,0.0000,11.1423,0.0020,0.0000,6.9288,0.0756,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9988,0.0006,0.9988,0.0006,0.9990,0.0006,0.0006,0.0005
0.4500,97.0000,97.0000,100.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5266,0.0581,0.0000,11.1366,0.0052,0.0000,7.0902,0.0242,0.0000,59.0000,0.0000,0.0000,153.3180,0.4667,0.0000,10.0000,0.4000,0.9933,0.0126,0.9933,0.0126,0.9917,0.0055,0.0092,0.0047
