epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5000,100.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7240,0.0000,0.0000,10.5864,0.0088,0.0000,3.8685,0.0776,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9944,0.0145,0.9944,0.0145,0.9943,0.0055,0.0109,0.0038
0.5500,98.0000,97.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.5106,0.0370,0.0000,3.8219,0.0389,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9923,0.0239,0.9923,0.0239,0.9892,0.0094,0.0166,0.0078
0.6000,99.0000,95.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6500,0.0135,0.0000,10.4925,0.0000,0.0000,3.7421,0.1013,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0046,0.0293,1.0046,0.0293,1.0052,0.0092,0.0232,0.0055
0.6500,98.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7240,0.0000,0.0000,10.4925,0.0000,0.0000,3.6256,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0050,0.0511,1.0050,0.0511,0.9884,0.0167,0.0389,0.0083
0.7000,94.0000,96.0000,100.0000,53.0000,0.0000,51.0000,0.0000,62.0000,0.0000,31.0000,84.0000,0.0000,0.0000,28.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,8.0356,0.0000,0.0000,11.0147,0.0000,0.0000,3.2276,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9935,0.0470,0.9935,0.0470,0.9868,0.0170,0.0331,0.0130
0.7500,95.0000,95.0000,98.0000,51.0000,0.0000,50.0000,0.0000,61.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7807,0.0711,0.0000,10.6195,0.0361,0.0000,3.8859,0.0878,0.0000,22.0000,0.0000,0.0000,83.8571,0.6979,0.0000,5.0000,0.4000,1.0138,0.0771,1.0138,0.0771,1.0178,0.0279,0.0550,0.0212
0.8000,94.0000,94.0000,99.0000,51.0000,0.0000,51.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4925,0.0000,0.0000,4.0014,0.0592,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9690,0.0571,0.9690,0.0571,0.9685,0.0246,0.0425,0.0193
0.8500,98.0000,97.0000,99.0000,51.0000,0.0000,49.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,78.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6349,0.0145,0.0000,10.5504,0.0452,0.0000,2.2659,0.2539,0.0000,22.0000,0.0000,0.0000,83.2782,0.4498,0.0000,5.0000,0.4000,0.9704,0.1337,0.9704,0.1337,0.9717,0.0506,0.0923,0.0355
0.9000,93.0000,95.0000,97.0000,53.0000,0.0000,52.0000,0.0000,62.0000,0.0000,31.0000,84.0000,0.0000,0.0000,28.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,8.0234,0.0103,0.0000,10.9583,0.1308,0.0000,4.0321,0.0061,0.0000,22.0000,0.0000,0.0000,83.6316,0.4842,0.0000,5.0000,0.4000,1.0124,0.1211,1.0124,0.1211,0.9748,0.0459,0.0798,0.0384
0.9500,93.0000,93.0000,97.0000,49.0000,0.0000,49.0000,0.0000,62.0000,0.0000,33.0000,82.0000,0.0000,0.0000,30.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,6.3310,0.0585,0.0000,9.6287,0.0354,0.0000,3.4550,0.1977,0.0000,22.0000,0.0000,0.0000,83.6165,0.4881,0.0000,5.0000,0.4000,1.0394,0.1395,1.0394,0.1395,1.0118,0.0389,0.1223,0.0073
1.0000,86.0000,91.0000,99.0000,49.0000,0.0000,48.0000,0.0000,60.0000,0.0000,33.0000,82.0000,0.0000,0.0000,29.0000,77.0000,0.0000,0.0000,23.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,6.3385,0.0552,0.0000,10.1547,0.1117,0.0000,1.1517,0.0997,0.0000,23.0000,0.0000,0.0000,82.5113,0.5018,0.0000,5.0000,0.4000,0.9934,0.2552,0.9934,0.2552,0.9534,0.0809,0.1975,0.0537
