epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.5000,98.0000,98.0000,99.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7240,0.0000,0.0000,10.5854,0.0000,0.0000,3.8440,0.0509,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9877,0.0129,0.9877,0.0129,0.9858,0.0078,0.0088,0.0074
0.5500,94.0000,94.0000,99.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6624,0.0176,0.0000,10.5847,0.0081,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0053,0.0244,1.0053,0.0244,1.0072,0.0090,0.0173,0.0070
0.6000,95.0000,97.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6300,0.0137,0.0000,10.3673,0.1179,0.0000,3.8730,0.0808,0.0000,22.0000,0.0000,0.0000,84.2632,0.5207,0.0000,5.0000,0.4000,0.9817,0.0334,0.9817,0.0334,0.9788,0.0150,0.0236,0.0133
0.6500,96.0000,97.0000,99.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.9041,0.0625,0.0000,10.6574,0.0000,0.0000,3.6823,0.0917,0.0000,22.0000,0.0000,0.0000,84.1729,0.3796,0.0000,5.0000,0.4000,1.0079,0.0375,1.0079,0.0375,0.9999,0.0132,0.0277,0.0092
0.7000,96.0000,97.0000,99.0000,51.0000,0.0000,50.0000,0.0000,61.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.5902,0.0131,0.0000,10.4392,0.0913,0.0000,2.8370,0.1983,0.0000,22.0000,0.0000,0.0000,83.4812,0.5015,0.0000,5.0000,0.4000,0.9803,0.0629,0.9803,0.0629,0.9814,0.0210,0.0508,0.0118
0.7500,95.0000,97.0000,99.0000,49.0000,0.0000,49.0000,0.0000,61.0000,0.0000,33.0000,82.0000,0.0000,0.0000,30.0000,79.0000,0.0000,0.0000,23.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,6.3394,0.0547,0.0000,9.8495,0.0498,0.0000,3.7651,0.0951,0.0000,23.0000,0.0000,0.0000,83.9323,0.2521,0.0000,5.0000,0.4000,0.9749,0.0701,0.9749,0.0701,0.9770,0.0240,0.0570,0.0158
0.8000,98.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7230,0.0081,0.0000,10.4925,0.0000,0.0000,3.2575,0.1054,0.0000,22.0000,0.0000,0.0000,83.9699,0.1714,0.0000,5.0000,0.4000,1.0073,0.0757,1.0073,0.0757,1.0010,0.0249,0.0575,0.0163
0.8500,95.0000,96.0000,99.0000,53.0000,0.0000,50.0000,0.0000,61.0000,0.0000,31.0000,84.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,8.0655,0.0111,0.0000,10.6282,0.0355,0.0000,3.1161,0.1030,0.0000,22.0000,0.0000,0.0000,82.5263,0.5012,0.0000,5.0000,0.4000,0.9610,0.1513,0.9610,0.1513,0.9405,0.0554,0.1103,0.0435
0.9000,98.0000,97.0000,100.0000,52.0000,0.0000,50.0000,0.0000,62.0000,0.0000,31.0000,83.0000,0.0000,0.0000,28.0000,78.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.9184,0.0692,0.0000,10.9027,0.1673,0.0000,2.1191,0.1286,0.0000,22.0000,0.0000,0.0000,83.4662,0.5007,0.0000,5.0000,0.4000,0.9587,0.1088,0.9587,0.1088,0.9474,0.0441,0.0759,0.0369
0.9500,93.0000,98.0000,99.0000,51.0000,0.0000,51.0000,0.0000,60.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,23.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6062,0.0202,0.0000,10.2717,0.0127,0.0000,3.9538,0.0922,0.0000,23.0000,0.0000,0.0000,83.2030,0.4038,0.0000,5.0000,0.4000,1.1225,0.2212,1.1225,0.2212,1.1557,0.1031,0.1462,0.0934
1.0000,93.0000,93.0000,96.0000,47.0000,0.0000,48.0000,0.0000,89.0000,0.0000,34.0000,81.0000,0.0000,0.0000,34.0000,82.0000,0.0000,0.0000,29.0000,118.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,5.7816,0.1472,0.0000,5.4111,0.7037,0.0000,6.0507,0.0206,0.0000,29.7368,0.4420,0.0000,inf,nan,nan,5.0000,0.4000,1.0510,0.3164,1.0510,0.3164,0.9911,0.1014,0.2481,0.0546
