epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,100.0000,100.0000,100.0000,51.0000,0.0000,51.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.5044,0.0311,0.0000,4.0159,0.0329,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9906,0.0847,0.9906,0.0847,0.9877,0.0305,0.0595,0.0228
0.0500,100.0000,100.0000,100.0000,51.0000,0.0000,51.0000,0.0000,130.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,152.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.9575,0.1469,0.0000,10.6529,0.7670,0.0000,4.2422,0.4797,0.0000,22.0451,0.2083,0.0000,inf,nan,nan,5.0000,0.4000,1.0163,0.0712,1.0163,0.0712,1.0087,0.0232,0.0563,0.0150
0.1000,100.0000,100.0000,100.0000,51.0000,0.0000,50.0000,0.0000,61.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,23.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.0147,0.0000,0.0000,10.2482,0.0000,0.0000,3.7636,0.0957,0.0000,23.0000,0.0000,0.0000,83.8571,0.3513,0.0000,5.0000,0.4000,1.0059,0.0515,1.0059,0.0515,1.0107,0.0166,0.0399,0.0088
0.1500,100.0000,100.0000,100.0000,51.0000,0.0000,51.0000,0.0000,63.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,85.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7655,0.0658,0.0000,10.5854,0.0000,0.0000,4.0301,0.0069,0.0000,22.0000,0.0000,0.0000,84.2331,0.4244,0.0000,5.0000,0.4000,1.0359,0.0591,1.0359,0.0591,1.0335,0.0273,0.0425,0.0217
0.2000,99.0000,97.0000,100.0000,51.0000,0.0000,51.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6256,0.0000,0.0000,10.3185,0.0777,0.0000,4.0217,0.0000,0.0000,22.0000,0.0000,0.0000,84.0451,0.2083,0.0000,5.0000,0.4000,1.0017,0.0368,1.0017,0.0368,0.9951,0.0119,0.0281,0.0068
0.2500,99.0000,97.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6890,0.0334,0.0000,10.5525,0.0446,0.0000,3.7329,0.1022,0.0000,22.0000,0.0000,0.0000,83.7218,0.4498,0.0000,5.0000,0.4000,0.9955,0.0267,0.9955,0.0267,0.9935,0.0088,0.0206,0.0058
0.3000,98.0000,98.0000,100.0000,120.0000,0.0000,123.0000,0.0000,130.0000,0.0000,32.0000,152.0000,0.0000,0.0000,29.0000,152.0000,0.0000,0.0000,22.0000,152.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,inf,nan,nan,inf,nan,nan,inf,nan,nan,22.4436,1.2875,0.0000,inf,nan,nan,5.0000,0.4000,0.9941,0.0166,0.9941,0.0166,0.9909,0.0061,0.0127,0.0050
0.3500,100.0000,97.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7240,0.0000,0.0000,10.5854,0.0000,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9983,0.0092,0.9983,0.0092,0.9976,0.0031,0.0069,0.0024
0.4000,98.0000,98.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4925,0.0000,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0001,0.0001,1.0001,0.0001,1.0001,0.0000,0.0001,0.0000
0.4500,97.0000,97.0000,99.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6474,0.0148,0.0000,10.4502,0.0842,0.0000,3.8096,0.0608,0.0000,22.0000,0.0000,0.0000,83.8421,0.3660,0.0000,5.0000,0.4000,1.0080,0.0073,1.0080,0.0073,1.0092,0.0048,0.0050,0.0046
