epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,99.0000,99.0000,100.0000,51.0000,0.0000,51.0000,0.0000,127.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,23.0000,150.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.5371,0.0564,0.0000,10.2607,0.0318,0.0000,4.0744,0.0056,0.0000,23.0000,0.0000,0.0000,inf,nan,nan,5.0000,0.4000,1.0011,0.0960,1.0011,0.0960,0.9903,0.0339,0.0680,0.0228
0.0500,99.0000,98.0000,99.0000,53.0000,0.0000,50.0000,0.0000,62.0000,0.0000,31.0000,84.0000,0.0000,0.0000,28.0000,78.0000,0.0000,0.0000,21.0000,83.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.9850,0.0602,0.0000,10.9099,0.1633,0.0000,2.1440,0.1658,0.0000,21.0000,0.0000,0.0000,83.3158,0.6556,0.0000,5.0000,0.4000,1.0273,0.0704,1.0273,0.0704,1.0261,0.0282,0.0503,0.0218
0.1000,100.0000,100.0000,100.0000,51.0000,0.0000,51.0000,0.0000,61.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,23.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6244,0.0069,0.0000,10.2841,0.0000,0.0000,4.0356,0.0000,0.0000,23.0000,0.0000,0.0000,84.4361,0.4978,0.0000,5.0000,0.4000,0.9734,0.0545,0.9734,0.0545,0.9675,0.0242,0.0364,0.0203
0.1500,99.0000,98.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7225,0.0099,0.0000,10.5854,0.0000,0.0000,3.6256,0.0000,0.0000,22.0000,0.0000,0.0000,83.9699,0.1714,0.0000,5.0000,0.4000,1.0219,0.0487,1.0219,0.0487,1.0171,0.0191,0.0374,0.0122
0.2000,99.0000,100.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.8691,0.0000,0.0000,10.6412,0.0302,0.0000,3.6047,0.0892,0.0000,22.0000,0.0000,0.0000,83.7744,0.4195,0.0000,5.0000,0.4000,1.0004,0.0343,1.0004,0.0343,0.9934,0.0109,0.0265,0.0078
0.2500,100.0000,100.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6689,0.0253,0.0000,10.5854,0.0000,0.0000,3.6256,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0102,0.0206,1.0102,0.0206,1.0086,0.0088,0.0148,0.0064
0.3000,100.0000,99.0000,100.0000,51.0000,0.0000,51.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7568,0.0609,0.0000,10.5989,0.0283,0.0000,4.0235,0.0048,0.0000,22.0000,0.0000,0.0000,84.2932,0.4570,0.0000,5.0000,0.4000,1.0070,0.0165,1.0070,0.0165,1.0064,0.0064,0.0126,0.0047
0.3500,99.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4939,0.0113,0.0000,3.8628,0.0729,0.0000,22.0000,0.0000,0.0000,84.0902,0.2876,0.0000,5.0000,0.4000,0.9964,0.0096,0.9964,0.0096,0.9968,0.0036,0.0073,0.0026
0.4000,98.0000,96.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4925,0.0000,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0001,0.0002,1.0001,0.0002,1.0000,0.0001,0.0002,0.0001
0.4500,97.0000,96.0000,100.0000,51.0000,0.0000,50.0000,0.0000,130.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,152.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6956,0.0935,0.0000,10.5524,0.1497,0.0000,3.9209,0.1018,0.0000,22.0000,0.0000,0.0000,inf,nan,nan,5.0000,0.4000,1.0034,0.0072,1.0034,0.0072,1.0043,0.0031,0.0051,0.0027
