epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,99.0000,99.0000,100.0000,51.0000,0.0000,51.0000,0.0000,61.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,23.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.5854,0.0000,0.0000,10.2588,0.0000,0.0000,4.0620,0.0074,0.0000,23.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0314,0.0980,1.0314,0.0980,1.0245,0.0355,0.0745,0.0237
0.0500,100.0000,100.0000,100.0000,53.0000,0.0000,51.0000,0.0000,130.0000,0.0000,31.0000,84.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,152.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,8.0368,0.0196,0.0000,10.7468,0.1664,0.0000,4.0405,0.0108,0.0000,22.0000,0.0000,0.0000,inf,nan,nan,5.0000,0.4000,1.0281,0.0820,1.0281,0.0820,1.0248,0.0301,0.0625,0.0196
0.1000,99.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6256,0.0000,0.0000,10.4925,0.0000,0.0000,3.7989,0.0732,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0153,0.0545,1.0153,0.0545,1.0229,0.0202,0.0396,0.0151
0.1500,100.0000,100.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6674,0.0239,0.0000,10.5092,0.0358,0.0000,3.8526,0.0627,0.0000,22.0000,0.0000,0.0000,84.0075,0.0867,0.0000,5.0000,0.4000,1.0287,0.0617,1.0287,0.0617,1.0277,0.0268,0.0419,0.0228
0.2000,100.0000,100.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6256,0.0000,0.0000,10.2841,0.0000,0.0000,3.8142,0.0540,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9784,0.0325,0.9784,0.0325,0.9787,0.0148,0.0255,0.0120
0.2500,100.0000,100.0000,100.0000,51.0000,0.0000,51.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,80.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.7240,0.0000,0.0000,10.5854,0.0000,0.0000,4.0217,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9996,0.0217,0.9996,0.0217,0.9963,0.0076,0.0154,0.0053
0.3000,100.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6292,0.0101,0.0000,10.4932,0.0081,0.0000,3.8353,0.0329,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9942,0.0187,0.9942,0.0187,0.9965,0.0064,0.0149,0.0039
0.3500,98.0000,96.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6311,0.0121,0.0000,10.4925,0.0000,0.0000,3.8729,0.0806,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9983,0.0084,0.9983,0.0084,0.9985,0.0030,0.0061,0.0023
0.4000,98.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4925,0.0000,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000
0.4500,98.0000,99.0000,100.0000,51.0000,0.0000,50.0000,0.0000,62.0000,0.0000,32.0000,83.0000,0.0000,0.0000,29.0000,79.0000,0.0000,0.0000,22.0000,84.0000,0.0000,0.0000,39.0000,76.0000,0.0000,0.0000,7.6574,0.0000,0.0000,10.4925,0.0000,0.0000,3.8295,0.0000,0.0000,22.0000,0.0000,0.0000,84.0000,0.0000,0.0000,5.0000,0.4000,0.9953,0.0078,0.9953,0.0078,0.9933,0.0038,0.0048,0.0038
